pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
16195,7/1/2019 0:00,381830,7/10/2019 0:00,0,1,1,Pesos
16196,8/1/2019 0:00,381830,8/1/2019 0:00,125579,1,1,Pesos
16197,9/1/2019 0:00,381830,9/9/2019 0:00,712748,1,1,Pesos
16198,10/1/2019 0:00,381830,10/10/2019 0:00,950331,1,1,Pesos
16199,11/1/2019 0:00,381830,11/1/2019 0:00,1350828,1,1,Pesos
16200,12/1/2019 0:00,381830,12/1/2019 0:00,169702,1,1,Pesos
20098,12/12/2019 0:00,0,1/10/2020 0:00,339404,1,1,Pesos
16201,6/1/2019 0:00,118138,7/10/2019 0:00,0,1,1,Pesos
16202,7/1/2019 0:00,59069,7/10/2019 0:00,0,1,1,Pesos
16203,8/1/2019 0:00,59069,8/1/2019 0:00,31030,1,1,Pesos
16204,9/1/2019 0:00,59069,9/9/2019 0:00,176118,1,1,Pesos
16205,10/1/2019 0:00,59069,10/10/2019 0:00,234824,1,1,Pesos
16206,11/1/2019 0:00,59069,11/1/2019 0:00,333785,1,1,Pesos
16207,12/1/2019 0:00,59069,12/1/2019 0:00,41933,1,1,Pesos
20099,12/12/2019 0:00,0,1/5/2020 0:00,83866,1,1,Pesos
16208,6/1/2019 0:00,309706,6/1/2019 0:00,0,1,1,Pesos
16209,7/1/2019 0:00,154853,7/1/2019 0:00,0,1,1,Pesos
16210,8/1/2019 0:00,154853,8/9/2019 0:00,247765,1,1,Pesos
16211,9/1/2019 0:00,154853,9/10/2019 0:00,247765,1,1,Pesos
16212,10/1/2019 0:00,154853,10/10/2019 0:00,424255,1,1,Pesos
16213,11/1/2019 0:00,154853,11/1/2019 0:00,0,1,1,Pesos
16214,12/1/2019 0:00,154853,12/1/2019 0:00,0,1,1,Pesos
16215,6/1/2019 0:00,47912,6/1/2019 0:00,0,1,1,Pesos
16216,7/1/2019 0:00,23956,7/1/2019 0:00,0,1,1,Pesos
16217,8/1/2019 0:00,23956,8/9/2019 0:00,61222,1,1,Pesos
16218,9/1/2019 0:00,23956,9/10/2019 0:00,61222,1,1,Pesos
16219,10/1/2019 0:00,23956,10/10/2019 0:00,104832,1,1,Pesos
16220,11/1/2019 0:00,23956,11/1/2019 0:00,0,1,1,Pesos
16221,12/1/2019 0:00,23956,12/1/2019 0:00,0,1,1,Pesos
16223,6/1/2019 0:00,424254,6/1/2019 0:00,0,1,1,Pesos
16224,7/1/2019 0:00,212127,7/1/2019 0:00,0,1,1,Pesos
16225,8/1/2019 0:00,212127,8/9/2019 0:00,339404,1,1,Pesos
16226,9/1/2019 0:00,212127,9/9/2019 0:00,339404,1,1,Pesos
16227,10/1/2019 0:00,212127,10/10/2019 0:00,254553,1,1,Pesos
16228,11/1/2019 0:00,212127,11/1/2019 0:00,509106,1,1,Pesos
16229,12/1/2019 0:00,212127,12/1/2019 0:00,212127,1,1,Pesos
16230,6/1/2019 0:00,65632,6/1/2019 0:00,0,1,1,Pesos
16231,7/1/2019 0:00,32816,7/1/2019 0:00,0,1,1,Pesos
16232,8/1/2019 0:00,32816,8/9/2019 0:00,83866,1,1,Pesos
16233,9/1/2019 0:00,32816,9/9/2019 0:00,83866,1,1,Pesos
16234,10/1/2019 0:00,32816,10/10/2019 0:00,62900,1,1,Pesos
16235,11/1/2019 0:00,32816,11/1/2019 0:00,125798,1,1,Pesos
16236,12/1/2019 0:00,32816,12/1/2019 0:00,0,1,1,Pesos
16237,6/1/2019 0:00,1697020,6/1/2019 0:00,1697020,1,1,Pesos
16244,6/1/2019 0:00,262562,6/1/2019 0:00,262562,1,1,Pesos
16251,6/1/2019 0:00,212128,6/1/2019 0:00,0,1,1,Pesos
16252,7/1/2019 0:00,106064,7/1/2019 0:00,0,1,1,Pesos
16253,8/1/2019 0:00,106064,8/9/2019 0:00,169702,1,1,Pesos
16254,9/1/2019 0:00,106064,9/9/2019 0:00,169702,1,1,Pesos
16255,10/1/2019 0:00,106064,10/10/2019 0:00,0,1,1,Pesos
16256,11/1/2019 0:00,106064,11/1/2019 0:00,587163,1,1,Pesos
16257,12/1/2019 0:00,106064,12/1/2019 0:00,0,1,1,Pesos
16258,6/1/2019 0:00,32816,6/1/2019 0:00,0,1,1,Pesos
16259,7/1/2019 0:00,16408,7/1/2019 0:00,0,1,1,Pesos
16260,8/1/2019 0:00,16408,8/9/2019 0:00,41933,1,1,Pesos
16261,9/1/2019 0:00,16408,9/9/2019 0:00,41933,1,1,Pesos
16262,10/1/2019 0:00,16408,10/10/2019 0:00,0,1,1,Pesos
16263,11/1/2019 0:00,16408,11/1/2019 0:00,145088,1,1,Pesos
16264,12/1/2019 0:00,16408,12/1/2019 0:00,0,1,1,Pesos
16265,6/1/2019 0:00,404740,7/10/2019 0:00,1527318,1,1,Pesos
16266,7/1/2019 0:00,202370,7/10/2019 0:00,0,1,1,Pesos
16267,8/1/2019 0:00,202370,8/1/2019 0:00,0,1,1,Pesos
16268,9/1/2019 0:00,202370,8/1/2019 0:00,0,1,1,Pesos
16269,10/1/2019 0:00,202370,11/1/2019 0:00,0,1,1,Pesos
16270,11/1/2019 0:00,202370,11/1/2019 0:00,0,1,1,Pesos
16271,12/1/2019 0:00,202370,11/1/2019 0:00,0,1,1,Pesos
16272,6/1/2019 0:00,62613,7/10/2019 0:00,236306,1,1,Pesos
16273,7/1/2019 0:00,31307,7/10/2019 0:00,0,1,1,Pesos
16274,8/1/2019 0:00,31307,8/1/2019 0:00,0,1,1,Pesos
16275,9/1/2019 0:00,31307,8/1/2019 0:00,0,1,1,Pesos
16276,10/1/2019 0:00,31307,11/1/2019 0:00,0,1,1,Pesos
16277,11/1/2019 0:00,31307,11/1/2019 0:00,0,1,1,Pesos
16278,12/1/2019 0:00,31307,11/1/2019 0:00,0,1,1,Pesos
16293,7/31/2019 0:00,238901,7/11/2019 0:00,152107,1,1,Pesos
17034,6/11/2019 0:00,0,5/31/2019 0:00,65331,1,1,Pesos
16279,6/1/2019 0:00,424254,6/1/2019 0:00,0,1,1,Pesos
16280,7/1/2019 0:00,212127,7/1/2019 0:00,0,1,1,Pesos
16281,8/1/2019 0:00,212127,8/9/2019 0:00,339404,1,1,Pesos
16282,9/1/2019 0:00,212127,9/10/2019 0:00,339404,1,1,Pesos
16283,10/1/2019 0:00,212127,10/10/2019 0:00,339404,1,1,Pesos
16284,11/1/2019 0:00,212127,11/1/2019 0:00,0,1,1,Pesos
16285,12/1/2019 0:00,212127,12/1/2019 0:00,0,1,1,Pesos
16294,7/31/2019 0:00,83615,9/9/2019 0:00,76103,1,1,Pesos
16286,6/1/2019 0:00,65632,6/1/2019 0:00,0,1,1,Pesos
16287,7/1/2019 0:00,32816,7/1/2019 0:00,0,1,1,Pesos
16288,8/1/2019 0:00,32816,8/9/2019 0:00,83866,1,1,Pesos
16289,9/1/2019 0:00,32816,9/10/2019 0:00,83866,1,1,Pesos
16290,10/1/2019 0:00,32816,10/10/2019 0:00,83866,1,1,Pesos
16291,11/1/2019 0:00,32816,11/1/2019 0:00,0,1,1,Pesos
16292,12/1/2019 0:00,32816,12/1/2019 0:00,0,1,1,Pesos
16295,9/30/2019 0:00,94038,12/26/2019 0:00,303271,1,1,Pesos
18413,12/31/2019 0:00,188075,12/26/2019 0:00,235094,1,1,Pesos
16296,9/30/2019 0:00,9404,12/26/2019 0:00,30327,1,1,Pesos
18414,12/31/2019 0:00,18808,12/26/2019 0:00,23509,1,1,Pesos
16299,6/1/2019 0:00,424256,7/10/2019 0:00,0,1,1,Pesos
16300,7/1/2019 0:00,212128,7/10/2019 0:00,0,1,1,Pesos
16301,8/1/2019 0:00,212128,8/10/2019 0:00,339404,1,1,Pesos
16302,9/1/2019 0:00,212128,9/10/2019 0:00,339404,1,1,Pesos
16303,10/1/2019 0:00,212128,10/10/2019 0:00,339404,1,1,Pesos
16304,11/1/2019 0:00,212128,11/1/2019 0:00,339404,1,1,Pesos
16305,12/1/2019 0:00,212128,12/1/2019 0:00,339404,1,1,Pesos
16306,6/1/2019 0:00,65632,7/10/2019 0:00,0,1,1,Pesos
16307,7/1/2019 0:00,32816,7/10/2019 0:00,0,1,1,Pesos
16308,8/1/2019 0:00,32816,8/9/2019 0:00,83866,1,1,Pesos
16309,9/1/2019 0:00,32816,9/1/2019 0:00,83866,1,1,Pesos
16310,10/1/2019 0:00,32816,10/1/2019 0:00,83866,1,1,Pesos
16311,11/1/2019 0:00,32816,11/1/2019 0:00,83866,1,1,Pesos
16312,12/1/2019 0:00,32816,12/1/2019 0:00,0,1,1,Pesos
16313,6/1/2019 0:00,473468,6/1/2019 0:00,0,1,1,Pesos
16314,7/1/2019 0:00,236734,7/1/2019 0:00,1357616,1,1,Pesos
16315,8/1/2019 0:00,236734,7/1/2019 0:00,0,1,1,Pesos
16316,9/1/2019 0:00,236734,7/1/2019 0:00,0,1,1,Pesos
16317,10/1/2019 0:00,236734,7/1/2019 0:00,0,1,1,Pesos
16318,11/1/2019 0:00,236734,11/1/2019 0:00,0,1,1,Pesos
16319,12/1/2019 0:00,236734,12/1/2019 0:00,0,1,1,Pesos
16320,6/1/2019 0:00,73245,6/1/2019 0:00,0,1,1,Pesos
16321,7/1/2019 0:00,36623,7/1/2019 0:00,210049,1,1,Pesos
16322,8/1/2019 0:00,36623,7/1/2019 0:00,0,1,1,Pesos
16323,9/1/2019 0:00,36623,7/1/2019 0:00,0,1,1,Pesos
16324,10/1/2019 0:00,36623,7/1/2019 0:00,0,1,1,Pesos
16325,11/1/2019 0:00,36623,11/1/2019 0:00,0,1,1,Pesos
16326,12/1/2019 0:00,36623,12/1/2019 0:00,0,1,1,Pesos
16327,6/1/2019 0:00,381830,7/10/2019 0:00,0,1,1,Pesos
16328,7/1/2019 0:00,190915,7/10/2019 0:00,0,1,1,Pesos
16329,8/1/2019 0:00,190915,8/9/2019 0:00,305464,1,1,Pesos
16330,9/1/2019 0:00,190915,9/9/2019 0:00,305464,1,1,Pesos
16331,10/1/2019 0:00,190915,10/10/2019 0:00,237583,1,1,Pesos
16332,11/1/2019 0:00,190915,11/1/2019 0:00,464983,1,1,Pesos
16333,12/1/2019 0:00,190915,12/5/2019 0:00,213824,1,1,Pesos
16334,6/1/2019 0:00,59069,7/10/2019 0:00,0,1,1,Pesos
16335,7/1/2019 0:00,29534,7/10/2019 0:00,0,1,1,Pesos
16336,8/1/2019 0:00,29534,8/9/2019 0:00,75479,1,1,Pesos
16337,9/1/2019 0:00,29534,9/1/2019 0:00,75479,1,1,Pesos
16338,10/1/2019 0:00,29534,10/1/2019 0:00,58706,1,1,Pesos
16339,11/1/2019 0:00,29534,11/1/2019 0:00,114896,1,1,Pesos
16340,12/1/2019 0:00,29534,12/1/2019 0:00,0,1,1,Pesos
16350,9/30/2019 0:00,19858,10/11/2019 0:00,0,1,1,Pesos
16742,10/31/2019 0:00,29786,10/11/2019 0:00,0,1,1,Pesos
16743,11/29/2019 0:00,29786,10/11/2019 0:00,0,1,1,Pesos
16744,12/13/2019 0:00,19858,10/11/2019 0:00,0,1,1,Pesos
16351,9/30/2019 0:00,4369,10/11/2019 0:00,0,1,1,Pesos
16745,12/13/2019 0:00,4369,10/11/2019 0:00,0,1,1,Pesos
16746,10/31/2019 0:00,6553,10/11/2019 0:00,0,1,1,Pesos
16747,11/29/2019 0:00,6553,10/11/2019 0:00,0,1,1,Pesos
16352,9/30/2019 0:00,1488,10/11/2019 0:00,0,1,1,Pesos
16748,12/13/2019 0:00,1488,10/11/2019 0:00,0,1,1,Pesos
16749,10/31/2019 0:00,2232,10/11/2019 0:00,0,1,1,Pesos
16750,11/29/2019 0:00,2232,10/11/2019 0:00,0,1,1,Pesos
16353,9/30/2019 0:00,327,10/11/2019 0:00,0,1,1,Pesos
16751,12/31/2019 0:00,327,10/11/2019 0:00,0,1,1,Pesos
16752,10/31/2019 0:00,491,10/11/2019 0:00,0,1,1,Pesos
16753,11/29/2019 0:00,491,10/11/2019 0:00,0,1,1,Pesos
16408,7/30/2019 0:00,130649,7/10/2019 0:00,23330,1,1,Pesos
16409,7/31/2019 0:00,186642,7/10/2019 0:00,46660,1,1,Pesos
17248,7/5/2019 0:00,0,5/31/2019 0:00,549660,1,1,Pesos
16410,7/30/2019 0:00,45727,8/30/2019 0:00,8166,1,1,Pesos
16411,7/31/2019 0:00,65325,8/30/2019 0:00,16331,1,1,Pesos
17250,7/5/2019 0:00,0,8/30/2019 0:00,192381,1,1,Pesos
16412,9/29/2019 0:00,235094,12/26/2019 0:00,25860,1,1,Pesos
17780,8/6/2019 0:00,0,12/26/2019 0:00,76406,1,1,Pesos
18283,12/28/2019 0:00,0,12/26/2019 0:00,14106,1,1,Pesos
19135,12/29/2019 0:00,0,12/26/2019 0:00,56423,1,1,Pesos
19351,12/30/2019 0:00,0,12/26/2019 0:00,37615,1,1,Pesos
16413,9/29/2019 0:00,23509,12/26/2019 0:00,2586,1,1,Pesos
17781,8/6/2019 0:00,0,12/26/2019 0:00,7641,1,1,Pesos
18284,12/28/2019 0:00,0,12/26/2019 0:00,1411,1,1,Pesos
19136,12/29/2019 0:00,0,12/26/2019 0:00,5642,1,1,Pesos
19352,12/30/2019 0:00,0,12/26/2019 0:00,3762,1,1,Pesos
16414,7/31/2019 0:00,74657,7/10/2019 0:00,42928,1,1,Pesos
17036,6/11/2019 0:00,0,5/31/2019 0:00,52265,1,1,Pesos
16415,7/31/2019 0:00,26130,8/31/2019 0:00,33316,1,1,Pesos
16416,9/30/2019 0:00,164566,12/26/2019 0:00,197479,1,1,Pesos
18404,12/31/2019 0:00,211585,12/26/2019 0:00,246849,1,1,Pesos
16417,9/30/2019 0:00,16457,12/26/2019 0:00,19748,1,1,Pesos
18405,12/31/2019 0:00,21158,12/26/2019 0:00,24685,1,1,Pesos
16418,7/30/2019 0:00,111985,7/10/2019 0:00,0,1,1,Pesos
16419,7/31/2019 0:00,111985,7/10/2019 0:00,65325,1,1,Pesos
16420,7/30/2019 0:00,39195,8/30/2019 0:00,0,1,1,Pesos
16421,7/31/2019 0:00,39195,8/30/2019 0:00,22864,1,1,Pesos
16422,9/29/2019 0:00,141056,12/26/2019 0:00,103441,1,1,Pesos
16423,9/30/2019 0:00,141056,12/26/2019 0:00,108143,1,1,Pesos
18287,12/28/2019 0:00,141056,12/26/2019 0:00,61124,1,1,Pesos
18288,12/29/2019 0:00,141056,12/26/2019 0:00,0,1,1,Pesos
18289,12/30/2019 0:00,141056,12/26/2019 0:00,0,1,1,Pesos
16424,9/29/2019 0:00,14106,12/26/2019 0:00,10344,1,1,Pesos
16425,9/30/2019 0:00,14106,12/26/2019 0:00,10814,1,1,Pesos
18291,12/28/2019 0:00,14106,12/26/2019 0:00,6112,1,1,Pesos
18293,12/29/2019 0:00,14106,12/26/2019 0:00,0,1,1,Pesos
18294,12/30/2019 0:00,14106,12/26/2019 0:00,0,1,1,Pesos
16426,5/6/2019 0:00,0,3/20/2019 0:00,9376419,1,1,Pesos
16427,5/6/2019 0:00,0,5/6/2019 0:00,4219389,1,1,Pesos
NULL,NULL,NULL,NULL,NULL,NULL,1,Pesos
16428,7/31/2019 0:00,692441,7/11/2019 0:00,50398,1,1,Pesos
16429,7/31/2019 0:00,242354,8/31/2019 0:00,13066,1,1,Pesos
16430,9/30/2019 0:00,173970,12/26/2019 0:00,44668,1,1,Pesos
18408,12/31/2019 0:00,816013,12/26/2019 0:00,0,1,1,Pesos
16431,9/30/2019 0:00,17397,12/26/2019 0:00,4467,1,1,Pesos
18409,12/31/2019 0:00,242112,12/26/2019 0:00,0,1,1,Pesos
16432,7/31/2019 0:00,55993,7/10/2019 0:00,57859,1,1,Pesos
16433,7/31/2019 0:00,19597,8/31/2019 0:00,20251,1,1,Pesos
16434,9/30/2019 0:00,164566,12/26/2019 0:00,72879,1,1,Pesos
18406,12/31/2019 0:00,235094,12/26/2019 0:00,63475,1,1,Pesos
16435,9/30/2019 0:00,16457,12/26/2019 0:00,7288,1,1,Pesos
18407,12/31/2019 0:00,23509,12/26/2019 0:00,6348,1,1,Pesos
16622,7/30/2019 0:00,18664,7/10/2019 0:00,0,1,1,Pesos
16623,7/31/2019 0:00,18664,7/10/2019 0:00,0,1,1,Pesos
16624,7/30/2019 0:00,6532,8/30/2019 0:00,0,1,1,Pesos
16625,7/31/2019 0:00,6532,8/30/2019 0:00,0,1,1,Pesos
16626,9/29/2019 0:00,47019,12/26/2019 0:00,14106,1,1,Pesos
16627,9/30/2019 0:00,47019,12/26/2019 0:00,68177,1,1,Pesos
18295,12/28/2019 0:00,47019,12/26/2019 0:00,126951,1,1,Pesos
18296,12/29/2019 0:00,70528,12/26/2019 0:00,164566,1,1,Pesos
18297,12/30/2019 0:00,94038,12/26/2019 0:00,270358,1,1,Pesos
18298,12/31/2019 0:00,117547,12/26/2019 0:00,0,1,1,Pesos
16628,9/30/2019 0:00,4702,12/26/2019 0:00,1411,1,1,Pesos
16629,9/30/2019 0:00,4702,12/26/2019 0:00,6818,1,1,Pesos
18299,12/28/2019 0:00,4702,12/26/2019 0:00,12695,1,1,Pesos
18300,12/29/2019 0:00,7053,12/26/2019 0:00,16457,1,1,Pesos
18301,12/30/2019 0:00,9404,12/26/2019 0:00,27036,1,1,Pesos
18302,12/31/2019 0:00,11755,12/26/2019 0:00,0,1,1,Pesos
16640,7/31/2019 0:00,55993,7/10/2019 0:00,0,1,1,Pesos
16641,7/31/2019 0:00,19597,8/31/2019 0:00,0,1,1,Pesos
16642,9/29/2019 0:00,70528,12/26/2019 0:00,0,1,1,Pesos
16644,9/30/2019 0:00,70528,12/26/2019 0:00,39966,1,1,Pesos
18303,12/28/2019 0:00,70528,12/26/2019 0:00,0,1,1,Pesos
18304,12/29/2019 0:00,70528,12/26/2019 0:00,0,1,1,Pesos
18305,12/30/2019 0:00,70528,12/26/2019 0:00,0,1,1,Pesos
18306,12/31/2019 0:00,47019,12/26/2019 0:00,0,1,1,Pesos
16643,9/29/2019 0:00,7053,12/26/2019 0:00,0,1,1,Pesos
16645,9/30/2019 0:00,7053,12/26/2019 0:00,3997,1,1,Pesos
18307,12/28/2019 0:00,7053,12/26/2019 0:00,0,1,1,Pesos
18308,12/29/2019 0:00,7053,12/26/2019 0:00,0,1,1,Pesos
18309,12/30/2019 0:00,7053,12/26/2019 0:00,0,1,1,Pesos
18310,12/31/2019 0:00,4702,12/26/2019 0:00,0,1,1,Pesos
16440,5/10/2019 0:00,11375,5/10/2019 0:00,11375,1,1,Pesos
16441,6/10/2019 0:00,14350,6/10/2019 0:00,13732,1,1,Pesos
16442,7/10/2019 0:00,12390,7/10/2019 0:00,11683,1,1,Pesos
16443,8/10/2019 0:00,14350,8/7/2019 0:00,13425,1,1,Pesos
16444,9/10/2019 0:00,14350,9/10/2019 0:00,13630,1,1,Pesos
16445,10/10/2019 0:00,6510,10/7/2019 0:00,12912,1,1,Pesos
18286,11/10/2019 0:00,0,11/11/2019 0:00,14142,1,1,Pesos
16453,8/31/2019 0:00,507016,11/14/2019 0:00,244448,1,1,Pesos
16454,9/30/2019 0:00,507016,12/20/2019 0:00,295281,1,1,Pesos
19446,1/1/2020 0:00,318998,1/13/2020 0:00,318998,1,1,Pesos
20280,1/14/2020 0:00,155305,2/10/2020 0:00,155341,1,1,Pesos
20295,12/31/2019 0:00,-474303,12/31/2019 0:00,0,1,1,Pesos
21846,3/10/2020 0:00,0,2/28/2020 0:00,-155340,1,1,Pesos
21847,3/10/2020 0:00,0,2/28/2020 0:00,155303,1,1,Pesos
19452,2/29/2020 0:00,281148,2/14/2020 0:00,281148,1,1,Pesos
19453,4/29/2020 0:00,281148,4/14/2020 0:00,281148,1,1,Pesos
19454,3/29/2020 0:00,281148,3/18/2020 0:00,281148,1,1,Pesos
19455,5/29/2020 0:00,281148,5/15/2020 0:00,281148,1,1,Pesos
19456,6/29/2020 0:00,281148,6/15/2020 0:00,281148,1,1,Pesos
19457,7/29/2020 0:00,281148,7/14/2020 0:00,281148,1,1,Pesos
19458,8/29/2020 0:00,281148,8/18/2020 0:00,281148,1,1,Pesos
19459,9/29/2020 0:00,281149,9/18/2020 0:00,281148,1,1,Pesos
16472,6/30/2020 0:00,311973,8/4/2020 0:00,149341,1,1,Pesos
19423,1/31/2020 0:00,311972,2/8/2020 0:00,104043,1,1,Pesos
19424,2/29/2020 0:00,311972,3/5/2020 0:00,321698,1,1,Pesos
19425,3/29/2020 0:00,311972,4/2/2020 0:00,414665,1,1,Pesos
19426,4/29/2020 0:00,311972,5/4/2020 0:00,298877,1,1,Pesos
19427,5/29/2020 0:00,311972,6/1/2020 0:00,243795,1,1,Pesos
21906,7/30/2020 0:00,0,7/2/2020 0:00,205684,1,1,Pesos
23268,7/3/2020 0:00,0,7/2/2020 0:00,9025,1,1,Pesos
23270,7/3/2020 0:00,0,7/2/2020 0:00,13049,1,1,Pesos
23271,7/3/2020 0:00,0,7/2/2020 0:00,11089,1,1,Pesos
23272,7/3/2020 0:00,0,8/7/2020 0:00,8055,1,1,Pesos
23808,8/10/2020 0:00,0,9/22/2020 0:00,4723,1,1,Pesos
23809,8/10/2020 0:00,0,9/4/2020 0:00,87568,1,1,Pesos
16497,5/10/2019 0:00,0,5/10/2019 0:00,7632,1,1,Pesos
17617,11/30/2019 0:00,501037,12/27/2019 0:00,501037,1,1,Pesos
20281,2/28/2020 0:00,62623,8/8/2020 0:00,150585,1,1,Pesos
20282,3/31/2020 0:00,125245,4/22/2020 0:00,77004,1,1,Pesos
20283,6/30/2020 0:00,146095,12/28/2020 0:00,61040,1,1,Pesos
16549,6/17/2019 0:00,41370,8/2/2019 0:00,45231,1,1,Pesos
16550,7/19/2019 0:00,62055,9/25/2019 0:00,67847,1,1,Pesos
16551,7/31/2019 0:00,62055,10/8/2019 0:00,67847,1,1,Pesos
16552,8/9/2019 0:00,41370,10/8/2019 0:00,45231,1,1,Pesos
16553,6/17/2019 0:00,9101,8/2/2019 0:00,9951,1,1,Pesos
16554,7/19/2019 0:00,13652,9/25/2019 0:00,14926,1,1,Pesos
16555,7/31/2019 0:00,13652,10/8/2019 0:00,14926,1,1,Pesos
16556,8/9/2019 0:00,9101,10/8/2019 0:00,9951,1,1,Pesos
16557,6/17/2019 0:00,3100,8/2/2019 0:00,3389,1,1,Pesos
16558,7/19/2019 0:00,4650,9/25/2019 0:00,5083,1,1,Pesos
16559,7/31/2019 0:00,4650,10/8/2019 0:00,7796,1,1,Pesos
16560,8/9/2019 0:00,3100,10/8/2019 0:00,5197,1,1,Pesos
16561,6/17/2019 0:00,682,8/2/2019 0:00,746,1,1,Pesos
16562,7/19/2019 0:00,1023,9/25/2019 0:00,1118,1,1,Pesos
16563,7/31/2019 0:00,1023,10/8/2019 0:00,1715,1,1,Pesos
16564,8/9/2019 0:00,682,10/8/2019 0:00,1143,1,1,Pesos
16565,9/30/2019 0:00,190854,12/30/2019 0:00,190854,1,1,Pesos
16566,10/31/2019 0:00,286280,12/30/2019 0:00,286280,1,1,Pesos
16567,11/29/2019 0:00,286280,12/30/2019 0:00,286280,1,1,Pesos
16569,12/13/2019 0:00,190854,12/30/2019 0:00,190854,1,1,Pesos
16570,9/30/2019 0:00,41988,12/20/2019 0:00,41988,1,1,Pesos
16571,10/31/2019 0:00,62982,12/23/2019 0:00,62982,1,1,Pesos
16572,11/29/2019 0:00,62982,12/26/2019 0:00,62982,1,1,Pesos
16573,12/13/2019 0:00,41988,12/27/2019 0:00,41988,1,1,Pesos
16574,9/30/2019 0:00,14300,12/30/2019 0:00,21929,1,1,Pesos
16575,10/31/2019 0:00,21450,12/30/2019 0:00,32894,1,1,Pesos
16576,11/29/2019 0:00,21450,12/30/2019 0:00,32894,1,1,Pesos
16577,12/13/2019 0:00,14300,12/30/2019 0:00,21929,1,1,Pesos
16578,9/30/2019 0:00,3146,12/20/2019 0:00,4824,1,1,Pesos
16579,10/31/2019 0:00,4719,12/23/2019 0:00,7237,1,1,Pesos
16580,11/29/2019 0:00,4719,12/26/2019 0:00,7237,1,1,Pesos
16581,12/13/2019 0:00,3146,12/27/2019 0:00,4824,1,1,Pesos
16586,6/7/2019 0:00,22064,6/28/2019 0:00,22064,1,1,Pesos
16587,7/5/2019 0:00,16548,7/24/2019 0:00,16548,1,1,Pesos
16588,7/19/2019 0:00,16548,7/24/2019 0:00,16548,1,1,Pesos
16592,8/2/2019 0:00,33096,8/21/2019 0:00,33096,1,1,Pesos
16596,8/30/2019 0:00,22064,8/27/2019 0:00,22064,1,1,Pesos
16603,6/7/2019 0:00,4854,6/28/2019 0:00,4854,1,1,Pesos
16604,7/5/2019 0:00,3641,7/24/2019 0:00,3641,1,1,Pesos
16605,7/19/2019 0:00,3641,7/24/2019 0:00,3641,1,1,Pesos
16606,8/2/2019 0:00,7281,8/21/2019 0:00,7281,1,1,Pesos
16607,8/30/2019 0:00,4854,8/27/2019 0:00,4854,1,1,Pesos
16608,6/7/2019 0:00,1653,6/28/2019 0:00,1653,1,1,Pesos
16611,7/5/2019 0:00,1240,7/24/2019 0:00,1240,1,1,Pesos
16612,7/19/2019 0:00,1240,7/24/2019 0:00,1240,1,1,Pesos
16613,8/2/2019 0:00,2480,8/21/2019 0:00,2480,1,1,Pesos
16614,8/30/2019 0:00,1653,8/27/2019 0:00,1653,1,1,Pesos
16615,6/7/2019 0:00,364,6/28/2019 0:00,364,1,1,Pesos
16616,7/5/2019 0:00,273,7/24/2019 0:00,273,1,1,Pesos
16617,7/19/2019 0:00,273,7/24/2019 0:00,273,1,1,Pesos
16618,8/2/2019 0:00,546,8/21/2019 0:00,546,1,1,Pesos
16619,8/30/2019 0:00,364,8/27/2019 0:00,364,1,1,Pesos
16632,5/15/2019 0:00,0,2/8/2019 0:00,286093,1,1,Pesos
16633,5/15/2019 0:00,0,3/21/2019 0:00,133685,1,1,Pesos
16636,9/29/2019 0:00,47019,12/26/2019 0:00,0,1,1,Pesos
16637,9/30/2019 0:00,47019,12/26/2019 0:00,0,1,1,Pesos
18311,12/28/2019 0:00,47019,12/26/2019 0:00,0,1,1,Pesos
18312,12/29/2019 0:00,94038,12/26/2019 0:00,0,1,1,Pesos
18313,12/30/2019 0:00,94038,12/26/2019 0:00,0,1,1,Pesos
18314,12/31/2019 0:00,141056,12/26/2019 0:00,0,1,1,Pesos
22088,3/31/2020 0:00,69353,3/31/2020 0:00,69353,1,1,Pesos
22090,5/30/2020 0:00,189251,3/31/2020 0:00,172794,1,1,Pesos
22091,5/31/2020 0:00,211585,5/11/2020 0:00,88160,1,1,Pesos
22307,7/30/2020 0:00,188075,6/18/2020 0:00,19983,1,1,Pesos
22308,7/31/2020 0:00,164566,7/6/2020 0:00,35264,1,1,Pesos
22309,9/29/2020 0:00,141056,8/18/2020 0:00,48194,1,1,Pesos
22310,9/30/2020 0:00,141056,9/7/2020 0:00,15281,1,1,Pesos
22311,11/29/2020 0:00,141056,10/7/2020 0:00,0,1,1,Pesos
22312,11/30/2020 0:00,117547,11/12/2020 0:00,0,1,1,Pesos
22313,12/30/2020 0:00,117547,12/9/2020 0:00,0,1,1,Pesos
22314,12/31/2020 0:00,117547,12/31/2020 0:00,35264,1,1,Pesos
26746,1/4/2021 0:00,0,12/31/2020 0:00,305622,1,1,Pesos
16638,9/29/2019 0:00,4702,12/26/2019 0:00,0,1,1,Pesos
16639,9/30/2019 0:00,4702,12/26/2019 0:00,0,1,1,Pesos
18315,12/28/2019 0:00,4702,12/26/2019 0:00,0,1,1,Pesos
18316,12/29/2019 0:00,9404,12/26/2019 0:00,0,1,1,Pesos
18317,12/30/2019 0:00,9404,12/26/2019 0:00,0,1,1,Pesos
18318,12/31/2019 0:00,14106,12/26/2019 0:00,0,1,1,Pesos
